gene_name	length
ATE1-AS1	1172
AC244505.4	287
AC096637.1	174
LHFPL3-AS1	3039
BX276092.2	834
AC135178.1	537
AC002472.1	563
CDY14P	1014
AC005154.1	379
ZNF877P	612
AC092801.1	581
AL354733.1	1413
GSTM3P2	530
H3F3AP5	429
AL035416.1	767
RPS29P10	166
E2F6P3	743
AC093787.1	207
ERVMER34-1	4077
RPLP1P10	339
AL359541.1	575
Z97652.1	329
LINC01359	6685
AL731577.1	830
AL451069.1	634
CHCHD2P1	443
LINC00354	590
AL353608.2	340
AC005040.1	482
TTTY4	1346
HIST1H2BPS3	341
ISCA2P1	448
BSN-DT	2603
AC068137.1	584
LINC01276	999
AC010086.1	1052
AL365184.1	1725
AL160004.1	478
LINC00454	2234
IL1R1-AS1	382
PDZPH1P	2257
AL451081.1	245
RPS14P4	418
CT47A11	1294
GTF2IP2	697
NRBF2P2	861
LINC00161	870
CEP164P1	4357
AC119428.1	383
AC062021.1	557
RBMY1J	1895
IL9RP3	1674
ALG1L5P	771
AL031847.1	378
AC098935.1	611
AC062022.1	1684
LCEP4	325
RPS4XP2	793
OR6K5P	945
DANCR	2285
AC093019.1	252
AC010890.1	810
AL023802.1	3775
AC104306.2	341
AP000432.1	516
AL358075.1	649
MTCO1P21	589
PPIAP60	492
RAC1P6	575
AC078883.2	558
RHEBP2	600
AC092167.1	495
HAUS4P1	1145
LINC00423	903
AL391845.1	538
AL450063.1	244
AL606490.2	1330
RPL12P19	486
AL512638.1	794
AC006987.1	527
COX6A1P2	330
HMGN1P24	298
MAGI2-AS2	476
LTA	1737
ABHD17AP6	1044
CENPCP1	2578
LINC01692	2719
AL035410.1	427
LINC01203	2073
AC092017.1	659
AL157938.1	559
AL049758.1	397
AC025946.1	430
AC140479.1	337
AC145625.1	592
AC012593.1	4324
LINC00658	2575
AP000477.1	984
MTATP6P30	664
AC073325.2	159
HSPD1P14	1618
NBPF2P	661
SNRPEP10	274
AC108032.1	207
AL136988.2	861
LINC01247	4209
AL009174.1	416
FUNDC2P4	421
C17orf112	842
LINC02527	762
OR7E96P	976
AC007285.1	2836
AC023141.4	328
AL583808.2	1382
AC007036.1	674
IL6STP1	1020
OR7E101P	513
AC007557.1	541
OR51A3P	924
SLC8A1-AS1	8475
AL139237.1	513
RPS2P36	831
AC019130.1	391
AL445433.1	257
MTATP6P18	673
LINC00511	27605
GTF2IP7	2574
ITGB2-AS1	2438
AC022483.1	567
AC003666.1	611
LINC01682	385
AL589765.1	386
AC012065.1	686
AC096677.3	387
AL512288.1	491
C14orf132	7775
AC105446.1	407
FDX1P2	375
AC009961.2	251
RPL6P2	783
WDR46	3115
BX510359.2	305
ANHX	3452
LINC00629	909
AC079779.1	4775
AL596276.1	418
RPL41P1	81
Z82205.1	297
Z98257.1	2639
DPPA3P1	469
AL162584.1	633
CNN2P2	909
AC104170.1	476
FOCAD-AS1	423
AL353706.1	494
SDHDP2	465
AP000472.1	530
AL158166.1	371
AC107983.1	210
LINC02094	520
AC012441.1	685
AC005912.1	255
AC244021.1	4658
L29074.1	534
RBMX2P5	969
AC084149.1	284
AL031767.1	386
AP000402.1	540
AL355990.1	997
AL512785.1	517
HMGB3P8	577
RPS28P7	210
AC073636.1	646
AC025822.1	633
OR2AS1P	319
PIGQP1	430
PARP1P1	3026
AC104667.1	2057
IGHD1-14	17
CRIP1P3	220
LMCD1-AS1	6458
AC073210.1	232
LINC01630	13405
HORMAD2-AS1	1439
BTF3P13	490
AC009238.1	424
AC073174.1	415
RPL12P44	502
ZNF717	7641
AP002856.1	562
LBX1-AS1	3448
AL139275.2	539
AC011742.1	434
AC093084.1	687
AL161788.1	169
AC241644.1	446
USP17L5	1593
AL160286.1	2471
LINC01153	2864
IL21-AS1	3748
AC069285.1	419
MTCO1P44	243
AL669970.2	280
PRR20D	1847
OR2T7	3733
AL022721.1	731
AL161725.1	4016
AC068535.1	471
AC073621.1	1024
DDX11L16	1306
THEM7P	1194
AC092755.1	97
AL139220.1	520
WDR11-AS1	4685
STSP1	1151
AL442638.1	237
Z98747.1	356
AF178030.1	402
AC011290.1	414
MYL6P3	432
AL590677.1	380
AC092641.1	772
AIMP1P2	312
PGCP1	1358
AC013467.1	1041
LINC01688	259
VN1R28P	896
HDGFP1	252
AC018511.1	380
AC007435.1	415
MGAT3-AS1	498
AC092535.1	2165
TRGC2	1013
AL023581.2	552
AC244453.1	494
MIR663AHG	5252
IGHD4-23	19
AC009365.2	799
C6orf47-AS1	673
ST7-AS1	1889
AL162724.1	373
CNN2P1	918
SUB1P1	382
RBMY2JP	1059
PFN1P9	433
AL645937.2	389
RPL31P12	358
WARS2P1	537
AC079145.1	541
AL035551.1	348
PFN1P6	399
SPATA13-AS1	433
HCG15	1032
AL355613.1	480
AL356276.1	758
AL157935.1	2520
AL133346.1	495
AC092035.1	390
MTND1P14	950
AC017101.1	571
AL606534.1	694
WASH7P	1351
CICP17	2377
SPANXB1	469
AL583844.1	1724
AL672291.1	462
TTC39DP	1688
AL356272.1	832
AC011998.1	117
NBPF13P	1783
SLAMF6P1	602
LINC00845	696
AC092042.1	509
TRIM60P13	1283
FAM155A-IT1	819
AC000374.1	1745
TRIM60P9Y	816
AC105760.2	2341
AL158834.2	1109
VDAC1P12	882
CDRT15P2	416
MIS18A-AS1	769
AL158827.1	391
SMIM2-AS1	3009
HMGN2P22	175
LINC01985	436
YWHAZP7	631
HCG4B	991
ACTR3BP5	1479
AL845331.1	1190
AC072039.1	581
KLLN	4277
AL162427.1	439
AC009963.1	157
RPL39P25	154
AC005358.1	1143
MTND6P10	517
AL603839.1	432
AC110015.1	440
AL389889.1	566
RPL35AP12	338
MARK2P10	1437
AL138799.1	1675
HSFY3P	1191
LINC01364	889
AC092170.1	356
AC009229.1	622
AC118345.1	366
AC016994.1	552
ELL2P1	1906
AL035541.1	823
ARAFP3	490
KRT16P2	1500
AL356489.1	1144
SSXP9	292
AC239727.1	623
AC067942.1	1493
AC073188.2	701
AP006285.1	587
AC010998.1	943
AC009502.1	2951
AC140076.1	361
AL031985.2	480
AL445686.1	348
AL365500.1	868
MTND4P15	1033
AL139396.1	167
AF130417.1	478
AC005042.1	800
IGHJ1P	55
LINC00434	419
RPL23AP43	471
AL139280.1	463
THRAP3P1	2786
LINC00307	424
RPL15P1	600
HAUS6P1	1551
PARG	5129
HNRNPKP2	1390
MTND5P25	799
CEACAMP7	496
PPIAP88	466
NANOGP6	847
ARHGEF7-AS1	321
RAB28P3	597
RBM26-AS1	3747
AL359644.1	1671
LINC00866	418
AL354861.1	355
AC017074.1	561
AL512658.1	811
RPS24P7	246
AC018685.1	368
AC008060.2	468
SLC9B1P4	1288
CDK8P2	547
AC254562.1	456
AC074085.1	418
TP73-AS1	9701
AL121983.2	1158
AL157832.1	495
DLG1-AS1	1694
FTH1P16	552
PPIAP2	492
EIF4A2P2	1070
AL353662.1	327
AC091705.1	209
AL133410.1	952
SALL1P1	3837
HPN-AS1	1124
AL031575.1	845
AC007386.1	582
EIF2AP4	1781
AC079355.2	190
KIF9-AS1	4898
AL391219.1	483
AC012501.1	984
RPL37P1	284
LINC01806	2377
KRT8P20	1409
RNF6P1	1784
AC245884.1	529
AMYP1	1023
ZMYM4-AS1	459
ACNATP	1225
STK33P1	1218
AL022238.1	355
AL929472.1	429
AC114402.2	643
PCGEM1	1712
LINC01724	621
OR10U1P	905
MRPS21P2	264
VN1R33P	887
Z93019.1	973
AC019185.1	389
CSE1L-AS1	556
AC053503.1	519
AC090018.1	367
RNF19BPX	625
FCF1P1	571
RPS8P4	627
AP001471.1	672
TTTY17B	166
ATP5MC1P4	441
AL137022.1	392
AC007322.1	750
OR10R1P	1141
XGY1	446
FGF7P6	2977
HNRNPA1P63	963
MTND4P30	899
AL450345.1	3881
LINC00310	3280
AC079612.2	348
PSME2P6	327
AL390838.1	2007
GPN3P1	535
AL590783.1	456
LINC01537	2450
AC073415.1	153
AKR1B15	3325
TSSK5P	907
RPL6P24	864
AL355300.1	187
STK4-AS1	2065
AC124861.1	429
CCDC148-AS1	795
AC008080.2	577
AL157702.2	1223
CR559946.1	531
AL162400.1	359
AL445472.1	1007
NCAM1-AS1	1198
GAGE12D	527
AC006458.1	653
CCNJP1	1149
AL138921.1	846
AC239367.1	936
USP9YP14	563
AC004771.1	583
AC099066.2	1530
PABPC1P6	1829
AC018359.1	574
AC092647.2	253
SCAMP4	6953
LINC01268	2755
AC016925.1	298
LTB	1535
LINC01624	3611
LINC01839	727
LINC01442	2107
AC005297.1	862
AL592301.1	864
AC114755.1	868
AC107890.1	521
C1DP4	424
AL160163.1	403
LINC01483	4173
AL928970.1	2923
AL008719.1	473
AL390840.1	988
RPS20P15	311
RPL7P6	738
AC096540.1	661
DIAPH3-AS1	536
AL162414.1	744
AC002542.1	193
SLC2A1-AS1	3364
Z83841.1	968
AL357315.1	254
SOCS5P4	1566
AL139281.1	335
HNRNPFP1	1133
DNAJC9-AS1	940
SFR1P1	688
AC092614.1	909
SPAG5-AS1	3835
AC018647.1	2849
AC006455.2	906
OR4A2P	913
AC116035.1	517
TRBV7-5	345
USP17L12	1593
AL590422.1	364
MIR4290HG	2720
AC096531.1	107
MTND3P9	346
RPS15AP30	390
AC074257.1	585
RNF11P2	440
LINC00376	693
SNX18P26	740
AC004986.1	607
AC112229.2	476
RPS3AP53	778
AL122019.1	938
AL121877.1	622
ADGRF5P1	1489
RPS3AP37	745
MTND4P5	1374
AL360013.1	858
RPS26P39	341
CNTN4-AS2	426
AL136528.1	754
ATP5MC1P5	411
AL031316.1	477
PIGFP3	722
PHBP16	950
WASF1P1	1131
Z94721.1	385
AL031676.1	1586
AL031779.1	330
TOMM22P3	345
AC005392.1	500
SUMO2P2	255
TMEM183AP1	290
FRMPD3-AS1	457
LINC01074	555
QRSL1P2	964
AP001324.1	399
AC063976.3	329
CERS6-AS1	4301
AL391056.1	2449
ALG1L8P	760
PHBP11	809
AC010881.1	235
SNRPEP3	276
AL359510.1	208
AL080276.2	2146
SLC25A15P1	342
LINC01132	5081
AC018804.1	618
RBMY2YP	912
LINC01714	950
USP9YP21	432
HNRNPA1P14	935
SOX21-AS1	3287
HIGD1AP11	280
RPL7P54	674
STEAP2-AS1	1208
MTND6P32	483
ISCA1P6	390
SERPINA7P1	631
AC005160.1	381
CLYBL-AS2	695
UST-AS1	714
MTCO3P18	761
RPL7P2	268
CYCSP24	316
AL392003.1	243
AL390728.4	2160
AL162734.1	157
LINC00355	2448
LINC01068	724
AL355581.1	2906
AL133173.1	397
AC108051.1	549
AL033504.1	1267
ATP5F1AP2	502
AL358394.1	535
CROCCP4	762
LINC02088	620
AL713965.1	230
HNRNPA3P2	662
SRP68P2	254
MED28P3	531
GSTM3P1	574
RPL23AP74	471
DNMBP-AS1	2336
AP001619.1	447
AC239809.2	517
LINC00111	575
AL354892.1	335
AL391097.2	485
AL713998.1	1605
SDAD1P3	333
LINC01850	357
AC091607.1	1060
AC245517.2	346
AL451054.1	772
AL359915.1	898
AC092159.1	706
MTND6P18	513
AP000459.1	861
AC138749.1	2472
AC016730.1	832
AC006042.1	524
RPSAP64	336
AL022100.1	1678
AL596188.1	370
GCOM2	1104
AP001271.1	206
AL356583.1	1371
RD3L	1454
MTND6P5	512
AC239809.3	10337
AL590378.1	303
CYCSP5	297
MTCO3P16	754
OR8B1P	1178
AC092646.1	901
AL513329.1	657
AL121987.2	1578
CALR4P	2704
AC004875.1	655
LINC01940	3489
AC098826.2	651
AC096631.2	790
AL138916.1	455
AC004824.1	311
AC023194.1	308
AP000344.1	795
AP000282.1	682
AL645939.2	225
VTI1BP4	527
AC135001.1	283
GUSBP8	679
LINC01693	1204
MYL12BP2	512
AL671277.1	993
AC072062.1	3813
RPL7P12	750
ASH1L-IT1	448
AL031282.1	2759
AKR1D1P1	936
AL031736.1	618
AC234779.1	285
AC002553.1	802
ZNF965P	817
AC092013.1	332
MTCO3P43	771
MTCYBP7	1134
SPECC1P1	1446
AC007365.2	458
MTND4LP9	174
AC012358.2	1434
IGHD4-17	16
DNAJB3	1266
AL158198.1	380
RPL21P90	466
OR5W1P	938
AL355674.1	648
INKA2-AS1	2131
Z82190.1	490
MRPS17P9	393
AL359265.1	795
ARHGAP42P1	1976
AL590408.1	453
AC122136.1	478
SLC9A7P1	3311
AC138969.1	9932
TRIM60P3Y	673
ST13P21	1098
AP003385.1	893
CARM1P1	1656
AC008850.1	362
TRIM60P11Y	801
AL121885.2	819
KRTAP8-3P	188
MTND5P31	1374
AC093166.1	330
AL627223.1	442
UGT1A11P	849
AC010099.2	373
SUCLA2-AS1	552
SEPT2P1	180
AC021035.1	427
RPS29P17	166
AL590135.1	156
DPY19L2P3	4263
AL358075.2	339
MTND5P18	1801
HNRNPA1P31	970
AC002383.1	671
ARL5AP1	388
ELOCP11	332
TEX46	658
AC073486.1	955
USP9YP12	570
Z93242.2	394
GRAMD4P1	1110
RPL23AP89	255
MRLN	2941
AC114760.1	652
PSPC1P1	665
AL050402.1	770
ASS1P5	1239
THAP12P6	2310
ATP6V0E1P4	242
AL590652.1	2374
RPS26P13	330
FAM66A	1222
PSMA2P3	675
OR5P4P	917
LINC00352	552
ISX-AS1	202
AL731569.1	3058
AC062032.1	355
MED6P1	713
SNAP25-AS1	5440
AL158837.1	452
FLJ31104	2289
AC092634.4	876
LINC02344	644
AL441943.2	2321
KRT8P44	1350
AL136979.1	1207
ELOCP16	332
AL449043.1	772
AL353997.1	108
AL353597.1	998
SPTLC1P5	252
AC006455.3	333
RBPJP6	1431
LINC01655	423
MACROD2-IT1	1004
SRGAP3-AS3	1223
AC003087.1	499
SELENOOLP	1390
AL357874.1	574
AL732414.1	573
AL390243.1	708
MTND2P30	382
AC104695.1	849
RPL3P2	1203
LINC01696	492
UQCRBP2	297
FRMD8P1	1524
AL590006.1	752
AC007383.2	1034
LINC01738	815
AC003989.1	565
CYCSP46	204
AL590128.1	286
RPL18AP17	198
LINC01341	3984
TARID	7862
AL390778.1	527
AL451042.2	904
AL138799.2	343
AL391994.1	282
RBM15-AS1	2611
LINC01429	2326
AC098592.2	265
BUB3P1	999
NPM1P22	952
NR1H5P	1377
AC078809.1	140
THAP12P3	2266
PIN4P1	396
AC002127.1	225
AC012668.1	228
RPL7P30	709
BRK1P2	223
TRIM60P18	828
AC092675.2	541
TDGF1P1	527
AC010141.1	623
AC108463.1	347
AL035417.1	214
RAB11AP1	646
MTND5P1	1375
RPL7AP65	748
DHX9P1	3076
MYCLP2	967
AC020743.1	767
AC011933.1	321
AC105935.1	921
AC073343.2	1374
IL6R-AS1	1756
ZNF680P1	1469
AC074338.1	156
RAPGEF4-AS1	5217
AC006480.1	378
HNRNPA1P46	937
AL158835.1	4558
HCG20	1371
CYP1D1P	1433
AL136369.1	244
AC069257.1	429
AC019084.1	432
AC078842.1	2240
AC010967.1	489
HMGN2P21	270
NGF-AS1	2610
HSPD1P9	1636
AL139246.3	626
VN1R51P	945
AC253536.2	254
AL390729.2	156
AL031313.1	256
AL512882.1	832
AC114763.1	1313
AL160408.1	2201
DNAJA1P6	354
MTCO3P40	676
AL355314.2	436
POLR2J2	2065
TOP3BP1	1380
AL512504.2	1909
AL158823.1	478
RANP5	655
LINC00864	775
CFL1P3	490
SEC63P1	1258
LINC01736	654
AL365277.1	736
AC131571.1	4246
LYPLAL1-DT	724
AC023469.2	657
LINC01515	10045
LINC01740	332
MTCO3P29	779
RPL7P47	556
AL139008.2	395
AC133106.1	397
UBBP5	266
BOD1L2	3239
AL591719.1	744
HLA-U	186
AC012368.2	560
AC092810.2	362
Z86062.2	380
IFNA14	990
AC118553.1	655
AC009296.1	155
AL589990.1	592
PNKDP1	430
COX6CP15	211
AL354692.1	315
MTATP6P11	670
AC110620.1	228
LINC01820	570
LINC01757	480
AL392172.1	1069
AP000692.1	596
AC092839.1	536
MELTF-AS1	1139
ST13P19	1124
TPT1P2	503
AC112220.1	355
AC003991.1	4838
AL161725.2	403
MYL6P5	459
AP001631.1	1052
PHBP3	819
MTND1P17	204
AL162726.2	1017
AL096678.1	472
AKIRIN1P2	570
FALEC	566
LINC01649	1864
IGHD6-6	18
AL360221.1	335
AC099684.1	2061
UBE2V1P14	558
LINC01494	1011
AL773545.1	347
AP001469.2	390
LINC01402	279
AL031283.1	5178
AC105339.1	2820
AL354861.2	512
AL512649.1	581
AC078927.1	984
CASP16P	3538
RPL3P1	1211
AL357140.2	440
AC004941.1	3120
AL161793.1	445
AC092436.1	503
AL133343.1	370
AC007952.2	3097
TLE1P1	589
LINC01674	504
AL158069.1	455
AC245452.3	162
AC097713.1	562
AL158147.1	75
MTND1P11	876
AL353072.1	442
HNRNPA1P21	961
PPIAP19	492
AL031963.1	695
AC121251.1	249
AL020996.1	2793
AC091770.1	373
AL162385.1	1408
GEMIN8P4	729
AC092265.1	498
AL590365.1	243
MTND2P25	610
SNX19P1	2981
AC093433.1	571
AL592486.1	1244
RPL23AP16	421
AL512326.2	151
AL512353.1	1617
ELOCP14	331
Z83846.1	265
RPL5P27	881
PTPN2P1	1072
OR2M3	9933
AL022341.1	389
RNF144A-AS1	4648
AC004830.1	911
AC131235.1	732
AC016717.1	286
AC007967.2	625
C1orf143	1003
AC073091.1	864
AL121916.1	308
HYAL6P	1279
OFD1P17	3018
NLGN1-AS1	815
AL954650.1	2051
AL355607.1	295
PNRC2P1	420
ATF4P3	1056
NPM1P30	828
LINC00578	1234
AC073050.1	462
HCG11	5696
NACA4P	1555
AC016908.1	1219
AC012070.1	427
AC243961.1	384
AL589946.1	420
GAPDHP1	1005
GLRXP1	334
AP001476.3	415
TXNP5	315
EFCAB14-AS1	584
AL096803.1	1021
AL138900.1	399
TTTY17A	166
MOB1AP1	535
AC093495.1	4015
UBBP2	231
NUTF2P3	384
AC012442.1	529
COL6A4P2	3928
MT-ATP8	207
AC096639.1	347
AC010141.2	721
AC136604.1	951
AL162742.1	954
LINC01320	6075
PSMD8P1	769
LINC02048	1771
AC106874.1	646
AL021707.2	3358
ARMCX3-AS1	490
AC112518.1	575
ORM2	760
AL731568.1	434
KATNBL1P6	1466
LYPLA2P1	696
AP000593.2	1433
PCAT6	890
AL355862.1	353
TBX18-AS1	2076
ARL4AP3	574
AL512604.1	257
AL049712.1	872
BMS1P17	1130
LINC00392	557
TTTY4C	1346
C19orf24	2193
RPL7P55	746
AL512770.1	2510
AC095038.1	1591
OR4K6P	897
AC016734.1	654
OR2S1P	1859
LINC01209	2400
LINC01350	1265
GAPDHP45	349
CYP4F29P	1717
GUSBP11	6550
MTATP6P19	659
AL158070.1	631
AP001610.1	1116
SPATA2P1	2055
AL162419.1	873
AC008440.1	439
IGKV3D-7	384
AL669831.1	6432
AL158201.1	1248
LINC01890	1017
AL355355.1	793
RPL17P43	586
AC024028.1	437
AC073063.1	607
OR9H1P	4888
PPIAP69	241
LINC01784	378
AMD1P1	922
MIR646HG	5137
AC002381.1	280
AC115618.2	450
AC112492.3	1031
FTLP17	525
EFCAB14P1	463
RPS26P4	355
LINC02585	196
AC018832.1	1319
AL354989.1	635
AL450322.1	313
AL450023.1	751
BX322559.1	330
LINC02263	881
AC009220.1	275
AL606970.2	470
AC015971.1	2860
SAR1AP1	596
AL133351.2	484
AL592437.1	492
AC108120.1	991
AC106873.1	459
TXNDC12-AS1	391
SMIM10L2B-AS1	1077
AL353752.1	260
AC012497.1	575
RPS20P25	352
GAS2L1P2	2262
AC010891.1	448
MYL6BP1	615
ITPKB-IT1	870
FAM197Y7	3039
AC007040.1	477
AL031668.1	603
AC011995.1	578
AL162391.1	2102
LINC01004	1131
AL356481.1	1242
LINC01635	1126
HMGN2P25	268
AL109741.2	343
AC079154.1	542
HSPC324	557
AC035139.1	273
AP001468.1	557
AL139156.2	340
AL031056.1	2853
CCT6P1	1670
ELOCP24	334
CDY4P	1513
AL022068.1	6189
AC024937.1	344
LINC01185	2029
PTMAP1	325
AL360182.2	470
LINC01768	476
AC005013.1	588
LINC00687	1078
AL357552.2	353
AL645634.1	462
AL590764.1	726
AC004910.1	787
AL162726.3	4429
ARL5AP3	386
DHFRP2	547
OR7E23P	1000
AC004951.1	1866
AL139260.1	976
LINC02474	1366
AL445567.1	144
TSTD3	962
MTND5P6	1798
AL137244.1	865
UGT1A2P	866
AC073052.1	714
AL049734.1	608
SDAD1P1	3987
AC098484.1	484
RPS15AP9	381
LINC01546	674
CYP2C59P	269
RPS19P7	396
AP006222.1	8224
AC073614.1	650
TRAPPC2P10	323
TUBB4AP1	1325
AL845311.1	891
AL929236.1	518
AC018865.2	129
LIN28AP2	458
OST4	719
CSTP1	419
AL663070.1	725
AL138885.2	539
AC130464.1	1500
U51244.1	374
LINC01713	932
AL137025.1	2773
GRK5-IT1	400
C2orf92	6501
AL450263.1	649
AC092168.1	236
RPL21P50	477
RAB11FIP1P1	1762
LINC01013	4206
AC106875.1	1171
TMSB10P1	132
RPL15P18	612
EEF1A1P11	1389
AL357558.1	456
LINC01760	382
AC011897.1	346
AL513550.1	1638
DAP3P2	510
AC006460.1	1125
AL359091.2	1734
AC023271.1	1090
CT47A7	1288
SURF6P1	827
AC097263.1	606
AC099552.3	367
AL845321.1	873
AL389925.1	728
AL353689.1	199
MIR34AHG	8702
AC016396.1	328
AC068057.1	709
AL445687.1	251
AC005000.1	288
AL513283.1	1930
AC009411.1	795
AL157413.1	823
AC073326.1	557
AC093159.1	424
AC003684.1	1715
CCDC183-AS1	2386
AC091390.2	374
OR7E26P	1006
ITPKB-AS1	538
BX284668.2	2963
AC073583.1	400
SNRPGP9	225
AL389885.1	384
AC004837.2	731
HSPA8P17	1382
AL033519.3	595
AL513323.1	1063
AC026355.1	587
AL133247.1	646
LINC01005	3508
AC022387.1	794
VN1R4	1048
AC006461.1	326
AC073133.1	432
NUTM2E	3625
HSFY7P	318
AL954722.1	259
AL138962.1	411
AC010731.2	440
TUBB1P2	1306
AC073143.1	395
AC005042.2	510
AL049748.1	601
SPCS2P4	681
MIR4432HG	8996
D21S2088E	1725
CFTRP1	183
FNDC10	2085
PAICSP2	1150
AC013436.1	422
MTND4P1	1466
MACC1-AS1	639
RPL7P52	742
POLR2CP1	765
RPL39P	156
AL121759.1	1110
AL139011.1	821
CLDN25	754
PDCL2P1	352
HNF4GP1	1249
HK2P1	2737
AC141930.1	786
AC093166.2	1017
AC012462.2	391
Z97056.1	556
Z82198.1	437
ZNF883	5626
HDAC2-AS2	8063
AL451047.1	814
AC245100.3	285
AC009468.1	437
AC092295.1	434
HOTAIR	2602
AL136115.1	517
AL358214.1	772
FCF1P2	583
ROCR	818
AC079779.2	922
PHKG1P2	863
RPL31P13	370
AL353747.2	205
SNHG26	2627
AC008940.1	785
HNRNPCP7	905
AC096558.1	929
MYO5BP3	1279
RPL23AP58	469
AL772202.1	391
LINC01201	561
VN1R35P	693
AC090587.1	494
PSMD10P1	681
AL513480.1	511
BX679664.1	253
KRT18P1	1331
AL157385.1	268
TRGV5P	354
LINC00448	748
NANOGP2	727
PROB1	5122
PPIAP59	493
AC006482.1	273
TTC3-AS1	1097
AL034347.1	835
AC004692.2	1205
AC008072.1	824
AC016820.1	579
AL365356.2	196
AL590723.1	629
AL035407.2	378
COL11A2P1	676
AL355997.1	2211
AL445307.1	602
MTND4P18	465
CES1P1	3195
ARL17B	4219
AL023755.1	2556
AC010655.1	292
TNKS2-AS1	761
AL645998.1	345
AL355310.2	688
LINC00659	540
AL691426.1	509
AL109763.1	461
LINC02575	912
AC004006.1	377
AL691420.1	2988
DHFR	4409
AF013593.1	1487
LINC02521	1831
AL022313.2	372
AC016909.1	166
SRGAP3-AS2	1439
MTND2P12	1252
SAPCD1	1557
PPIAP91	494
AL627308.1	821
LINC02013	526
AC096543.2	859
AC011228.1	757
AC008781.1	621
AL162384.1	499
GABRG3-AS1	970
SPATA13	1721
LINC02577	4271
RPS3AP30	848
AL450306.1	3532
LINC01672	2188
AC004022.1	1066
EIF4BP2	1794
RPL13AP19	584
PABPC1P8	2086
AC244452.1	141
FAF2P1	1298
LIMS1-AS1	477
ZNF885P	1098
RPL7L1P8	741
KRT8P18	1445
AC003101.1	459
ABCF2P2	296
AC007327.1	264
BX510359.3	306
AL033539.1	743
WEE2-AS1	3504
AC114492.1	454
LINC02534	283
AL513542.1	731
Z69666.1	801
Z92545.1	234
AL353705.1	480
MRPL45P2	2098
AL358976.1	392
LINC00954	4808
LINC00266-4P	1192
NLGN4Y-AS1	532
HCG22	2211
AC245128.2	284
THRB-AS1	6386
AL356310.1	585
AL138881.1	789
LINC01128	9470
FAM207BP	505
LINC01939	759
AL590068.1	541
AC064807.1	2055
AC073641.1	429
MTCYBP42	1130
AC072022.1	717
AC092628.1	252
MRPS18CP6	223
HMGB3P4	514
AL034428.1	1700
PABPC1P11	2007
LAMA5-AS1	843
AC017007.1	415
MARK2P13	1849
AK3P5	519
BACH1-IT2	1291
AL359918.1	2720
AL049792.1	1262
RPSAP1	880
AL592309.1	649
MIR4500HG	3273
LAMTOR3P1	370
AL592494.1	309
AL929410.1	154
TLK2P2	2240
AC005077.3	370
AL160408.2	693
AC244098.2	99
AL445189.2	259
AC012123.1	1661
CT45A5	1161
CBX3P6	527
AL355483.2	675
PIK3IP1-AS1	622
PCDH9-AS2	675
AL133410.2	696
AL358176.3	454
ATP5MC2P4	420
AC105402.2	358
CDY12P	1015
MTCO3P4	787
AC092802.2	1418
NEGR1-IT1	534
AL009048.1	298
USP17L30	1593
AC104653.1	671
AL731547.1	389
RPL23AP12	473
AC068389.1	6063
AL121985.1	4121
MYLKP1	1580
COX4I1P2	547
AC096664.1	778
AC012307.1	197
AC090954.1	361
AC010745.2	4012
AL669970.3	428
SEPT7-AS1	4051
AL591848.1	322
CICP9	1913
RPL23AP26	464
AL138963.1	310
EEF1DP1	896
LINC01428	874
UBAC2-AS1	1771
TTTY21	307
AC012441.2	739
MTCO1P43	488
HMGN2P36	409
ST6GALNAC2P1	836
RASA4CP	4056
AL353804.1	451
LINC01803	613
OR1H1P	937
OR7E128P	1024
AL591806.1	1109
LINC01344	3161
AC097381.1	1296
AC234771.2	597
AP000355.1	480
AC016722.2	1835
TSPY3	1941
KPNA2P2	1489
RPS13P2	455
MTCO1P3	192
AC107419.1	2820
AL353132.1	2043
AC005539.1	1479
SNRPD2P1	354
AKT3-IT1	517
AL391730.1	921
UBE3AP2	2259
AL137792.2	235
AC004485.1	527
CLUHP2	1303
SLC25A6P5	1353
UGT1A12P	853
AC023137.1	308
AL365356.3	657
LINC02041	246
AC006026.2	180
AL591623.2	222
SATB1-AS1	13505
AL512590.1	821
PIGPP3	415
AL049812.3	417
OR2A9P	3337
LINC01690	576
OR7E93P	907
RPSAP60	880
HOMER2P1	964
AC096554.1	529
UBTFL6	1024
AL356479.1	2182
AC009955.1	271
AC006483.1	313
SUMO2P8	286
PPIAP55	490
LINC01205	2618
AC097658.1	843
AL627095.1	321
SLC47A1P1	1402
AC021451.1	1129
TRDD3	13
AC234781.3	973
AL353771.1	457
RPL5P32	879
MTND1P9	944
AL136452.1	439
AC091167.1	588
AC096570.1	4118
SEPT7P8	775
ACTBP14	1089
AC246785.1	264
HNF4A-AS1	912
EXOSC3P1	500
TMPRSS11GP	1269
AL161672.1	818
LINC01038	428
AC003685.1	466
AC083939.1	126
RPL30P13	348
AL450472.1	405
AC096638.2	711
LINC01277	2484
PMS2P7	1336
AL161457.1	905
AKR7A2P1	915
AL450992.1	4109
AL365366.1	853
AC067945.1	618
AP001595.1	516
HSFY1P1	1381
KRT223P	1705
CDCA4P1	624
BX276092.3	230
MTCO1P25	1799
AL445685.2	342
SPRR2C	219
VDAC1P8	5136
BX323845.3	527
AL031656.1	2133
AC091729.3	2002
AL451070.1	439
HMGN1P2	310
AF127577.1	562
DUTP1	470
LINC01788	2086
